9224_1,Provide a way to voice concerns.,Work together to overcome the systemic racism that we all have come to know in America,and
25326_1,This is because of the Islamic history.,The wars that the Islamic world have gone through after the death of Prophet Muhammad Peace Be Upon Him.,and
35904_12,Be skeptical in finding truth., and gotten it.,and
20018_1,We can talk to people from other countries.,We can research articles about other countries.,and
36213_1,I believe that religion should not get in the way.,Each person has different beliefs.,because
24462_1,"In my opinion, I think the Bible has some very good ideas.",It has good guides pertaining to how to live a good honest life.,and
37047_1,I do believe that education is the greatest tool to change the world properly.,we should be educated about all subjects.,so
35915_2,the Bible should only serve as a basis to living a moral lifestyle.,it is  up to the free will of every individual to take the Bible's example,and
33788_1,Im writing this out I keep going back  forth,On what I think is progressive  backward,and
34731_1,Its important to have something believe in., it helps people rationalize events that sometimes seem like they just shouldnt happen.,because
40858_1,I do believe religion has done wonders to people.,I don't mean to speak of it as if it's a last resort.,Nan
27433_4,It took me by surprise that he was able to get to know the civilans.,He was able to get information on the military so easily.,so
14908_1,Hate amongst ethnicities is deep rooted in the development of our country.,It probably led to the problems the United States has today.,Nan
22000_1,I responded to the same video that you did.,I said some similar things in my response.,and
21889_3,There are endless possibilities.,"At the same time, these young men were similar to us in many ways. ",so
38708_1,I respect Bassim incredibly for his bravery.,I respect Bassim for his forgivable nature.,and
10149_3,We are bound to repeat our past., Race will continue to be big issue.,and
26647_2,that societal expectations constantly,Which one book made thousands of years ago can't compensate that.,and
16370_2,I came to appreciate the geographical landmarks.,"Of course, I appreciated the delicious food.",and
15241_4,Black men that date outside of their race.,Think they are moving up in the world.,Nan
8608_2,The current graph only depics one kind of human.,There are many kinds of humans.,and
38035_2,He turned it into positivity. ,He kept on living his life without hate. ,and
12303_3,I want to say.,It will not disappear.,Nan
31414_1,"To me, I dont see anything wrong with Pastors declining to marry ",someone of their homosexual marriage.,because
40107_2,He could have blamed the American people for what happened to his family,he rather chose love and peace over hate,and
31213_2,White Americans don't realize other extreme White Americans.,They ignore their actions.,and
28392_5,I don't understand something.,Why is there such controversy over the topic?,so
38246_1,I know how there is a certain stigma about Islamic people in the United States.,there is stigma about Islamic people in the United States after 9 11.,because
19228_1,We are able to make these new connections once.,We can all continue to progress into a world of better people.,Nan
36194_1,What is common between the movies.,Was people's lives.,and
10062_1, A real person is visiting from Afghanistan.,He has embraced the western culture.,and
23090_1,I will be making a video response.,I will be talking about the video Speaking in the Presence of the Enemy.,Nan
